   DATE       TIME    MULTI   C0%   CKMOD  BAT_mW  TEMP    VID   POWER
2021-01-07  12:23:45  32.15   95.9  100.0       0   85   0.8518   29.8   PL2
2021-01-07  12:23:45  27.27   93.9  100.0       0   81   0.8296   20.0   PL2
2021-01-07  12:23:45  30.02   75.3  100.0       0   80   0.9591   19.9   PL2
2021-01-07  12:23:46  29.38   86.9  100.0       0   80   0.9790   20.0   PL2
2021-01-07  12:23:46  28.64   90.4  100.0       0   80   0.7957   20.2   PL2
2021-01-07  12:23:46  28.52   86.9  100.0       0   80   0.8654   19.7   PL2
2021-01-07  12:23:46  29.14   84.3  100.0       0   79   0.9843   19.8   PL2
2021-01-07  12:23:46  30.17   75.3  100.0       0   80   0.9658   20.1   PL2
2021-01-07  12:23:46  30.32   73.6  100.0       0   80   0.9084   20.0   PL2
2021-01-07  12:23:46  30.41   74.5  100.0       0   80   0.9806   20.1   PL2
2021-01-07  12:23:46  29.94   77.8  100.0       0   79   0.8854   19.9   PL2
2021-01-07  12:23:47  29.95   77.6  100.0       0   80   0.7964   20.0   PL2
2021-01-07  12:23:47  29.60   80.7  100.0       0   80   0.9962   19.9   PL2
2021-01-07  12:23:47  30.57   73.2  100.0       0   79   1.0276   20.0   PL2
2021-01-07  12:23:47  30.47   74.1  100.0       0   80   0.9650   20.3   PL2
2021-01-07  12:23:47  30.70   73.7  100.0       0   79   0.9319   20.0   PL2
2021-01-07  12:23:47  30.35   74.8  100.0       0   80   0.8926   19.8   PL2
2021-01-07  12:23:47  29.72   81.8  100.0       0   80   0.8848   19.9   PL2
2021-01-07  12:23:47  28.36   86.1  100.0       0   78   0.9436   20.0   PL2
2021-01-07  12:23:48  28.73   87.0  100.0       0   80   0.9144   19.8   PL2
2021-01-07  12:23:48  27.27   95.8  100.0       0   80   0.8555   20.1   PL2
2021-01-07  12:23:48  27.81   88.3  100.0       0   81   0.8601   19.8   PL2
2021-01-07  12:23:48  27.84   87.9  100.0       0   79   0.8932   20.0   PL2
2021-01-07  12:23:48  28.34   86.1  100.0       0   78   0.8927   20.0   PL2
2021-01-07  12:23:48  29.32   79.0  100.0       0   78   0.8713   20.0   PL2
2021-01-07  12:23:48  28.73   87.3  100.0       0   80   0.9092   20.3   PL2
2021-01-07  12:23:48  28.35   86.7  100.0       0   79   0.8516   20.0   PL2
2021-01-07  12:23:49  27.86   90.5  100.0       0   80   0.8563   19.6   PL2
2021-01-07  12:23:49  27.07   91.7  100.0       0   79   0.7943   20.1   PL2
2021-01-07  12:23:49  28.13   85.0  100.0       0   79   0.8086   19.8   PL2
2021-01-07  12:23:49  28.15   85.6  100.0       0   80   0.9518   20.2   PL2
2021-01-07  12:23:49  28.71   81.8  100.0       0   79   0.7881   19.7   PL2
2021-01-07  12:23:49  28.41   85.9  100.0       0   79   0.8933   20.1   PL2
2021-01-07  12:23:49  29.32   78.1  100.0       0   79   0.8525   19.8   PL2
2021-01-07  12:23:49  29.56   78.6  100.0       0   80   0.8915   19.9   PL2
2021-01-07  12:23:50  29.84   77.3  100.0       0   80   0.8792   19.9   PL2
2021-01-07  12:23:50  29.05   84.3  100.0       0   79   0.9984   19.9   PL2
2021-01-07  12:23:50  28.23   90.8  100.0       0   79   0.8688   20.0   PL2
2021-01-07  12:23:50  28.11   84.8  100.0       0   79   1.0811   19.9   PL2
2021-01-07  12:23:50  28.92   79.1  100.0       0   79   0.9432   20.0   PL2
2021-01-07  12:23:50  27.44   88.8  100.0       0   80   0.9102   20.0   PL2
2021-01-07  12:23:50  28.65   90.8  100.0       0   80   0.7972   20.0   PL2
2021-01-07  12:23:50  32.63   70.7  100.0       0   81   0.8870   19.9   PL2
2021-01-07  12:23:51  29.81   78.0  100.0       0   79   0.8746   20.0   PL2
2021-01-07  12:23:51  29.05   83.8  100.0       0   80   0.8688   20.0   PL2
2021-01-07  12:23:51  28.72   87.2  100.0       0   79   0.9701   19.8   PL2
2021-01-07  12:23:51  26.30   97.9  100.0       0   80   0.8510   20.1   PL2
2021-01-07  12:23:51  26.39   98.9  100.0       0   80   0.8627   20.6   PL2
2021-01-07  12:23:51  27.86   92.5  100.0       0   80   0.9189   18.7   PL2
2021-01-07  12:23:51  27.75   92.4  100.0       0   80   0.8679   19.8   PL2
2021-01-07  12:23:51  27.55   91.6  100.0       0   80   0.8892   20.4   PL2
2021-01-07  12:23:52  28.13   83.7  100.0       0   80   0.8474   19.9   PL2
2021-01-07  12:23:52  28.92   81.9  100.0       0   79   1.0607   19.8   PL2
2021-01-07  12:23:52  28.94   80.8  100.0       0   79   0.9028   19.8   PL2
2021-01-07  12:23:52  29.30   78.3  100.0       0   79   0.9933   20.1   PL2
2021-01-07  12:23:52  29.60   74.9  100.0       0   79   0.9644   19.8   PL2
2021-01-07  12:23:52  29.65   76.2  100.0       0   80   1.0072   20.0   PL2
2021-01-07  12:23:52  29.60   78.4  100.0       0   80   0.9025   20.0   PL2
2021-01-07  12:23:52  28.69   86.3  100.0       0   80   0.8696   20.0   PL2
2021-01-07  12:23:53  28.84   86.3  100.0       0   79   0.9456   19.9   PL2
2021-01-07  12:23:53  28.99   83.2  100.0       0   80   1.1661   20.2   PL2
2021-01-07  12:23:53  29.59   79.6  100.0       0   79   0.8485   19.7   PL2
2021-01-07  12:23:53  29.80   75.9  100.0       0   80   0.9932   19.7   PL2
2021-01-07  12:23:53  30.00   73.6  100.0       0   78   0.9434   20.0   PL2
2021-01-07  12:23:53  28.53   87.9  100.0       0   80   0.8833   20.1   PL2
2021-01-07  12:23:53  30.08   74.4  100.0       0   78   0.9738   19.9   PL2
2021-01-07  12:23:53  29.56   77.1  100.0       0   80   0.8929   19.8   PL2
2021-01-07  12:23:54  29.80   76.2  100.0       0   79   0.9602   20.4   PL2
2021-01-07  12:23:54  29.80   77.7  100.0       0   79   1.0150   19.8   PL2
2021-01-07  12:23:54  28.62   88.1  100.0       0   80   0.9642   20.0   PL2
2021-01-07  12:23:54  29.35   80.6  100.0       0   79   0.9373   20.1   PL2
2021-01-07  12:23:54  30.11   74.5  100.0       0   79   0.9957   19.9   PL2
2021-01-07  12:23:54  29.42   78.2  100.0       0   79   0.9661   19.8   PL2
2021-01-07  12:23:54  29.73   73.9  100.0       0   79   0.9644   19.9   PL2
2021-01-07  12:23:54  29.73   76.9  100.0       0   79   1.0958   19.8   PL2
2021-01-07  12:23:55  30.24   74.3  100.0       0   79   1.0222   19.8   PL2
2021-01-07  12:23:55  29.57   78.5  100.0       0   79   0.9998   20.1   PL2
2021-01-07  12:23:55  29.49   81.0  100.0       0   80   0.9307   19.8   PL2
2021-01-07  12:23:55  29.58   80.8  100.0       0   80   1.0626   20.4   PL2
2021-01-07  12:23:55  29.87   76.3  100.0       0   80   0.7871   19.9   PL2
2021-01-07  12:23:55  29.86   77.2  100.0       0   80   0.8792   19.9   PL2
2021-01-07  12:23:55  30.82   71.0  100.0       0   80   1.0341   19.9   PL2
2021-01-07  12:23:55  29.71   78.5  100.0       0   79   0.8912   19.8   PL2
2021-01-07  12:23:56  30.39   74.7  100.0       0   79   0.9244   20.0   PL2
2021-01-07  12:23:56  29.05   84.4  100.0       0   81   0.9445   20.0   PL2
2021-01-07  12:23:56  28.93   86.9  100.0       0   80   0.9340   20.0   PL2
2021-01-07  12:23:56  29.70   81.6  100.0       0   79   0.9227   19.8   PL2
2021-01-07  12:23:56  29.88   76.6  100.0       0   79   0.8760   20.1   PL2
2021-01-07  12:23:56  30.09   75.3  100.0       0   80   0.9919   20.1   PL2
2021-01-07  12:23:56  31.21   72.9  100.0       0   80   1.0200   19.8   PL2
2021-01-07  12:23:56  29.52   80.6  100.0       0   80   1.0255   19.8   PL2
2021-01-07  12:23:57  29.78   78.3  100.0       0   80   1.0298   19.9   PL2
2021-01-07  12:23:57  29.89   77.7  100.0       0   79   0.8777   20.2   PL2
2021-01-07  12:23:57  29.98   77.2  100.0       0   80   0.9348   19.9   PL2
2021-01-07  12:23:57  29.38   80.7  100.0       0   80   0.9360   20.0   PL2
2021-01-07  12:23:57  29.92   77.6  100.0       0   80   0.8646   20.0   PL2
2021-01-07  12:23:57  29.37   83.8  100.0       0   79   0.9373   19.8   PL2
2021-01-07  12:23:57  30.38   75.8  100.0       0   79   0.8563   20.0   PL2
2021-01-07  12:23:57  29.73   77.6  100.0       0   78   1.0948   19.9   PL2
2021-01-07  12:23:58  30.25   75.0  100.0       0   80   0.7900   20.5   PL2
2021-01-07  12:23:58  29.54   80.0  100.0       0   78   1.0999   19.7   PL2
2021-01-07  12:23:58  29.80   79.6  100.0       0   81   0.9087   19.9   PL2
2021-01-07  12:23:58  28.64   90.2  100.0       0   80   0.8336   20.0   PL2
2021-01-07  12:23:58  29.94   82.6  100.0       0   79   1.0471   19.7   PL2
2021-01-07  12:23:58  28.83   85.9  100.0       0   78   0.8674   20.2   PL2
2021-01-07  12:23:58  28.98   83.1  100.0       0   79   1.0272   19.8   PL2
2021-01-07  12:23:58  28.97   86.9  100.0       0   79   0.9135   20.2   PL2
2021-01-07  12:23:59  29.03   86.0  100.0       0   80   0.9307   19.8   PL2
2021-01-07  12:23:59  28.61   86.9  100.0       0   80   0.9368   20.4   PL1
2021-01-07  12:23:59  29.38   85.7  100.0       0   80   0.8806   20.0   PL2
2021-01-07  12:23:59  29.13   85.6  100.0       0   80   0.8821   19.8   PL2
2021-01-07  12:23:59  28.78   86.3  100.0       0   79   0.9773   19.9   PL2
2021-01-07  12:23:59  29.38   79.4  100.0       0   79   0.9128   19.8   PL2
2021-01-07  12:23:59  30.48   73.3  100.0       0   80   1.1306   19.9   PL2
2021-01-07  12:24:00  29.77   78.2  100.0       0   80   0.9017   20.2   PL2
2021-01-07  12:24:00  28.72   86.0  100.0       0   80   0.9636   19.8   PL2
2021-01-07  12:24:00  29.61   80.7  100.0       0   78   0.9951   19.9   PL2
2021-01-07  12:24:00  29.70   81.5  100.0       0   79   0.8915   20.0   PL2
2021-01-07  12:24:00  29.66   82.1  100.0       0   80   0.9740   20.1   PL2
2021-01-07  12:24:00  29.96   78.4  100.0       0   79   0.7897   19.7   PL2
2021-01-07  12:24:00  28.18   89.6  100.0       0   79   0.8756   20.4   PL2
2021-01-07  12:24:00  28.14   94.9  100.0       0   80   0.8533   19.8   PL2
2021-01-07  12:24:01  26.68   94.9  100.0       0   80   0.8754   19.9   PL2
2021-01-07  12:24:01  25.78   97.4  100.0       0   80   0.8646   19.9   PL2
2021-01-07  12:24:01  25.94   97.5  100.0       0   80   0.8309   20.0   PL2
2021-01-07  12:24:01  26.26   96.3  100.0       0   80   0.8743   19.9   PL2
2021-01-07  12:24:01  26.41   97.6  100.0       0   80   0.8754   19.6   PL2
2021-01-07  12:24:01  27.38   90.4  100.0       0   79   1.0264   19.9   PL2
2021-01-07  12:24:01  28.28   86.7  100.0       0   79   0.8912   20.0   PL2
2021-01-07  12:24:01  29.66   75.6  100.0       0   79   0.9423   20.1   PL2
2021-01-07  12:24:02  29.27   76.9  100.0       0   78   0.8748   20.3   PL2
2021-01-07  12:24:02  30.02   76.8  100.0       0   79   0.9280   20.1   PL2
2021-01-07  12:24:02  29.60   77.2  100.0       0   79   1.0017   19.9   PL2
2021-01-07  12:24:02  29.66   75.8  100.0       0   79   0.8677   20.2   PL2
2021-01-07  12:24:02  29.36   81.5  100.0       0   79   1.0040   19.8   PL2
2021-01-07  12:24:02  29.97   82.2  100.0       0   80   1.0219   19.9   PL2
2021-01-07  12:24:02  29.77   78.6  100.0       0   80   0.8832   20.0   PL2
2021-01-07  12:24:02  29.84   78.1  100.0       0   79   1.0953   19.7   PL2
2021-01-07  12:24:02  30.08   74.5  100.0       0   79   1.1117   20.0   PL2
2021-01-07  12:24:03  30.51   72.6  100.0       0   80   1.0245   19.8   PL2
2021-01-07  12:24:03  29.61   82.8  100.0       0   80   0.9641   20.1   PL2
2021-01-07  12:24:03  30.00   78.2  100.0       0   80   1.1346   19.7   PL2
2021-01-07  12:24:03  30.21   77.0  100.0       0   80   0.9958   20.5   PL2
2021-01-07  12:24:03  30.88   76.5  100.0       0   80   0.9094   19.8   PL2
2021-01-07  12:24:03  30.33   75.6  100.0       0   79   0.9191   20.0   PL2
2021-01-07  12:24:03  30.45   75.0  100.0       0   80   1.0983   20.1   PL2
2021-01-07  12:24:03  29.73   78.8  100.0       0   80   0.9106   19.5   PL2
2021-01-07  12:24:04  30.67   73.2  100.0       0   79   0.9034   20.4   PL2
2021-01-07  12:24:04  29.95   78.1  100.0       0   80   0.9033   19.6   PL2
2021-01-07  12:24:04  30.42   72.1  100.0       0   79   0.9447   19.9   PL2
2021-01-07  12:24:04  29.99   77.4  100.0       0   80   0.9717   19.8   PL2
2021-01-07  12:24:04  29.99   79.5  100.0       0   80   0.9078   20.1   PL2
2021-01-07  12:24:04  28.57   88.4  100.0       0   79   0.7710   20.0   PL2
2021-01-07  12:24:04  29.74   80.0  100.0       0   79   0.9969   19.9   PL2
2021-01-07  12:24:04  30.24   75.3  100.0       0   80   0.8763   19.8   PL2
2021-01-07  12:24:05  30.46   74.8  100.0       0   79   0.9447   20.1   PL2
2021-01-07  12:24:05  29.78   79.8  100.0       0   79   1.0945   20.2   PL2
2021-01-07  12:24:05  28.91   84.7  100.0       0   80   0.8500   20.0   PL2
2021-01-07  12:24:05  27.61   94.7  100.0       0   80   0.9696   19.8   PL2
2021-01-07  12:24:05  30.00   77.3  100.0       0   81   1.0021   19.9   PL2
2021-01-07  12:24:05  28.31   90.9  100.0       0   80   0.8693   20.0   PL2
2021-01-07  12:24:05  27.66   92.9  100.0       0   80   0.9141   19.8   PL2
2021-01-07  12:24:05  29.25   89.4  100.0       0   80   0.9978   19.9   PL2
2021-01-07  12:24:06  30.27   77.4  100.0       0   80   0.8638   18.6   PL2
2021-01-07  12:24:06  28.04   93.0  100.0       0   79   0.8687   20.0   PL2
2021-01-07  12:24:06  28.44   89.9  100.0       0   79   0.8651   20.0   PL2
2021-01-07  12:24:06  28.04   96.4  100.0       0   80   0.8979   19.9   PL2
2021-01-07  12:24:06  28.30   89.7  100.0       0   80   0.9110   20.0   PL2
2021-01-07  12:24:06  28.27   90.4  100.0       0   80   0.9121   20.3   PL2
2021-01-07  12:24:06  29.40   82.4  100.0       0   80   0.8467   19.9   PL2
2021-01-07  12:24:06  29.96   79.1  100.0       0   80   1.1240   19.8   PL2
2021-01-07  12:24:07  30.13   77.1  100.0       0   80   0.8873   20.0   PL2
2021-01-07  12:24:07  30.13   77.0  100.0       0   79   0.9119   19.8   PL2
2021-01-07  12:24:07  29.70   78.2  100.0       0   79   0.9509   19.9   PL2
2021-01-07  12:24:07  29.59   82.1  100.0       0   80   0.8926   20.5   PL2
2021-01-07  12:24:07  30.31   74.1  100.0       0   80   0.9177   19.8   PL2
2021-01-07  12:24:07  30.12   76.6  100.0       0   81   1.1217   19.7   PL2
2021-01-07  12:24:07  29.40   83.6  100.0       0   80   0.8844   20.0   PL2
2021-01-07  12:24:07  29.44   83.1  100.0       0   80   0.9230   19.9   PL2
2021-01-07  12:24:08  29.23   84.1  100.0       0   79   0.9407   19.8   PL2
2021-01-07  12:24:08  29.19   85.7  100.0       0   81   0.9679   20.0   PL2
2021-01-07  12:24:08  28.95   85.7  100.0       0   79   0.9933   20.3   PL2
2021-01-07  12:24:08  30.05   77.4  100.0       0   80   0.8583   20.0   PL2
2021-01-07  12:24:08  30.00   79.3  100.0       0   80   0.8846   19.8   PL2
2021-01-07  12:24:08  30.39   74.8  100.0       0   79   1.0419   19.9   PL2
2021-01-07  12:24:08  30.10   79.9  100.0       0   79   0.9326   19.8   PL2
2021-01-07  12:24:08  30.31   75.3  100.0       0   79   1.1204   19.7   PL2
2021-01-07  12:24:09  29.15   82.4  100.0       0   80   0.8569   20.2   PL2
2021-01-07  12:24:09  27.45   93.7  100.0       0   80   0.8435   20.0   PL2
2021-01-07  12:24:09  27.62   92.5  100.0       0   80   0.8556   19.9   PL2
2021-01-07  12:24:09  27.73   88.4  100.0       0   80   1.0638   20.0   PL2
2021-01-07  12:24:09  30.24   75.7  100.0       0   79   1.1254   19.8   PL2
2021-01-07  12:24:09  28.68   88.9  100.0       0   79   1.0084   20.0   PL2
2021-01-07  12:24:09  29.98   78.0  100.0       0   79   1.0402   19.8   PL2
2021-01-07  12:24:09  30.35   74.5  100.0       0   79   0.9464   20.1   PL2
2021-01-07  12:24:10  29.96   79.5  100.0       0   80   0.8541   20.0   PL2
2021-01-07  12:24:10  30.13   78.5  100.0       0   80   0.9962   19.9   PL2
2021-01-07  12:24:10  28.83   88.5  100.0       0   79   0.8944   20.3   PL2
2021-01-07  12:24:10  29.44   82.6  100.0       0   79   1.0923   20.0   PL2
2021-01-07  12:24:10  30.02   76.7  100.0       0   80   0.9041   19.8   PL2
2021-01-07  12:24:10  29.73   78.2  100.0       0   79   1.0613   19.8   PL2
2021-01-07  12:24:10  30.26   78.3  100.0       0   80   0.8817   20.0   PL2
2021-01-07  12:24:10  29.58   78.4  100.0       0   80   1.0204   19.9   PL2
2021-01-07  12:24:11  30.11   76.5  100.0       0   79   0.8885   19.8   PL2
2021-01-07  12:24:11  27.96   90.3  100.0       0   79   1.1320   20.4   PL2
2021-01-07  12:24:11  28.93   84.4  100.0       0   80   0.8561   19.8   PL2
2021-01-07  12:24:11  29.57   79.9  100.0       0   80   1.0045   19.9   PL2
2021-01-07  12:24:11  30.29   75.3  100.0       0   78   0.8582   20.0   PL2
2021-01-07  12:24:11  29.20   83.7  100.0       0   79   0.9020   19.8   PL2
2021-01-07  12:24:11  29.77   78.7  100.0       0   78   0.8391   20.0   PL2
2021-01-07  12:24:11  28.86   86.8  100.0       0   79   0.9015   19.9   PL2
2021-01-07  12:24:12  29.05   86.9  100.0       0   80   1.0363   19.7   PL2
2021-01-07  12:24:12  29.27   81.9  100.0       0   79   0.8647   20.2   PL2
2021-01-07  12:24:12  30.10   76.8  100.0       0   80   0.8943   20.0   PL2
2021-01-07  12:24:12  29.43   81.8  100.0       0   79   0.8859   19.8   PL2
2021-01-07  12:24:12  29.11   84.4  100.0       0   79   0.9640   19.9   PL2
2021-01-07  12:24:12  29.99   77.0  100.0       0   79   0.9380   20.0   PL2
2021-01-07  12:24:12  29.34   81.0  100.0       0   79   0.9698   20.3   PL2
2021-01-07  12:24:13  29.59   81.1  100.0       0   80   1.0038   20.1   PL2
2021-01-07  12:24:13  29.93   77.6  100.0       0   80   1.0347   19.9   PL2
2021-01-07  12:24:13  29.97   78.2  100.0       0   80   0.9519   19.8   PL2
2021-01-07  12:24:13  30.87   72.0  100.0       0   80   0.9076   20.0   PL2
2021-01-07  12:24:13  29.19   86.3  100.0       0   79   1.0289   19.9   PL2
2021-01-07  12:24:13  29.14   84.4  100.0       0   80   0.8459   20.0   PL2
2021-01-07  12:24:13  28.71   86.8  100.0       0   80   0.8569   19.8   PL2
2021-01-07  12:24:13  28.02   91.1  100.0       0   80   0.8306   20.0   PL2
2021-01-07  12:24:13  29.42   78.8  100.0       0   79   0.8922   19.9   PL2
2021-01-07  12:24:14  29.41   80.2  100.0       0   80   1.0063   19.8   PL2
2021-01-07  12:24:14  29.59   78.7  100.0       0   79   0.8494   20.2   PL2
2021-01-07  12:24:14  29.91   76.3  100.0       0   79   0.9474   19.9   PL2
2021-01-07  12:24:14  29.18   82.4  100.0       0   80   0.8678   20.1   PL2
2021-01-07  12:24:14  29.34   79.1  100.0       0   80   0.9338   19.9   PL2
2021-01-07  12:24:14  29.32   82.1  100.0       0   79   0.8962   20.1   PL2
2021-01-07  12:24:14  29.72   78.3  100.0       0   79   1.0538   19.8   PL2
2021-01-07  12:24:14  29.64   77.1  100.0       0   79   0.9806   20.0   PL2
2021-01-07  12:24:15  29.69   80.1  100.0       0   79   0.8917   20.0   PL2
2021-01-07  12:24:15  29.20   79.8  100.0       0   80   0.8857   19.8   PL2
2021-01-07  12:24:15  29.52   81.4  100.0       0   79   0.9351   19.9   PL2
2021-01-07  12:24:15  28.66   88.3  100.0       0   79   0.8341   20.0   PL2
2021-01-07  12:24:15  28.65   85.1  100.0       0   79   0.8743   19.8   PL2
2021-01-07  12:24:15  28.80   81.6  100.0       0   78   1.0023   20.1   PL2
2021-01-07  12:24:15  27.87   91.6  100.0       0   79   0.8486   20.0   PL2
2021-01-07  12:24:16  26.23   96.6  100.0       0   79   0.8689   19.9   PL2
2021-01-07  12:24:16  25.41   96.6  100.0       0   80   0.8917   19.8   PL2
2021-01-07  12:24:16  25.79   97.5  100.0       0   80   0.8373   20.0   PL2
2021-01-07  12:24:16  25.99   98.2  100.0       0   80   0.8512   20.3   PL2
2021-01-07  12:24:16  27.23   91.9  100.0       0   79   0.9200   19.8   PL2
2021-01-07  12:24:16  29.19   77.6  100.0       0   79   0.8881   20.0   PL2
2021-01-07  12:24:16  28.94   77.2  100.0       0   78   1.0272   19.9   PL2
2021-01-07  12:24:16  29.41   75.1  100.0       0   79   0.8649   20.0   PL2
2021-01-07  12:24:16  28.96   81.8  100.0       0   80   0.8724   19.8   PL2
2021-01-07  12:24:17  29.71   81.0  100.0       0   80   1.0880   20.0   PL2
2021-01-07  12:24:17  29.47   78.5  100.0       0   79   0.9695   19.9   PL2
2021-01-07  12:24:17  30.22   73.6  100.0       0   79   0.9722   20.1   PL2
2021-01-07  12:24:17  29.94   76.4  100.0       0   80   0.9122   20.0   PL2
2021-01-07  12:24:17  30.17   73.5  100.0       0   80   0.8831   19.8   PL2
2021-01-07  12:24:17  29.21   83.2  100.0       0   80   0.9069   20.1   PL2
2021-01-07  12:24:17  29.53   80.5  100.0       0   80   0.9612   20.3   PL2
2021-01-07  12:24:17  30.01   76.8  100.0       0   78   1.0062   20.0   PL2
2021-01-07  12:24:18  30.74   74.2  100.0       0   80   1.0177   19.5   PL2
2021-01-07  12:24:18  30.16   74.8  100.0       0   79   0.9653   20.0   PL2
2021-01-07  12:24:18  30.66   71.6  100.0       0   79   1.1110   20.4   PL2
2021-01-07  12:24:18  30.21   76.3  100.0       0   80   0.9613   19.8   PL2
2021-01-07  12:24:18  31.25   73.4  100.0       0   79   0.8018   20.9   PL2
2021-01-07  12:24:18  30.41   73.3  100.0       0   79   1.1357   19.9   PL2
2021-01-07  12:24:18  30.39   73.0  100.0       0   81   1.0127   19.8   PL2
2021-01-07  12:24:18  30.04   77.1  100.0       0   80   1.0959   20.1   PL2
2021-01-07  12:24:19  30.57   73.2  100.0       0   80   0.9423   20.0   PL2
2021-01-07  12:24:19  30.01   78.5  100.0       0   80   1.1414   19.7   PL2
2021-01-07  12:24:19  30.37   73.4  100.0       0   79   0.9807   20.3   PL2
2021-01-07  12:24:19  30.56   73.4  100.0       0   79   0.9341   20.0   PL2
2021-01-07  12:24:19  30.82   73.6  100.0       0   79   1.1211   19.7   PL2
2021-01-07  12:24:19  30.58   73.6  100.0       0   78   1.0354   19.8   PL2
2021-01-07  12:24:19  30.55   72.0  100.0       0   80   0.9086   20.1   PL2
2021-01-07  12:24:19  30.54   74.0  100.0       0   79   1.1304   20.2   PL2
2021-01-07  12:24:20  30.53   71.8  100.0       0   79   1.0266   19.8   PL2
2021-01-07  12:24:20  30.39   75.1  100.0       0   80   0.9080   20.0   PL2
2021-01-07  12:24:20  30.36   75.8  100.0       0   80   0.9124   19.8   PL2
2021-01-07  12:24:20  30.18   75.0  100.0       0   81   0.9399   20.0   PL2
2021-01-07  12:24:20  30.44   73.5  100.0       0   80   0.9475   19.9   PL2
2021-01-07  12:24:20  30.34   72.0  100.0       0   80   0.9182   19.8   PL2
2021-01-07  12:24:20  30.49   72.9  100.0       0   80   0.9038   20.1   PL2
2021-01-07  12:24:20  27.72   94.3  100.0       0   80   0.9651   19.9   PL2
2021-01-07  12:24:21  29.52   88.0  100.0       0   80   0.8705   19.8   PL2
2021-01-07  12:24:21  30.07   84.1  100.0       0   79   0.8738   20.0   PL2
2021-01-07  12:24:21  28.83   85.0  100.0       0   80   1.0060   20.4   PL2
2021-01-07  12:24:21  30.32   74.6  100.0       0   80   0.9307   19.7   PL2
2021-01-07  12:24:21  29.89   81.7  100.0       0   80   0.9071   20.0   PL2
2021-01-07  12:24:21  28.23   89.0  100.0       0   81   0.8490   20.0   PL2
2021-01-07  12:24:21  28.26   96.6  100.0       0   80   0.8613   19.9   PL2
2021-01-07  12:24:21  27.32   96.3  100.0       0   79   0.8762   19.9   PL2
2021-01-07  12:24:22  27.85   93.8  100.0       0   81   0.9073   20.1   PL2
2021-01-07  12:24:22  28.53   88.8  100.0       0   80   0.8975   19.6   PL2
2021-01-07  12:24:22  30.40   75.7  100.0       0   80   0.9047   20.1   PL2
2021-01-07  12:24:22  30.04   77.3  100.0       0   80   0.9349   19.9   PL2
2021-01-07  12:24:22  30.62   73.6  100.0       0   78   1.1257   19.9   PL2
2021-01-07  12:24:22  30.66   71.8  100.0       0   81   0.9622   20.0   PL2
2021-01-07  12:24:22  30.79   69.5  100.0       0   80   0.8917   20.3   PL2
2021-01-07  12:24:22  30.08   76.9  100.0       0   80   1.1018   19.9   PL2
2021-01-07  12:24:23  30.61   74.6  100.0       0   79   0.9281   19.8   PL2
2021-01-07  12:24:23  30.22   73.5  100.0       0   80   0.8669   20.0   PL2
2021-01-07  12:24:23  30.74   74.8  100.0       0   79   1.0958   19.7   PL2
2021-01-07  12:24:23  30.76   71.3  100.0       0   80   1.0527   20.0   PL2
2021-01-07  12:24:23  29.65   83.2  100.0       0   79   0.9385   20.0   PL2
2021-01-07  12:24:23  30.14   74.5  100.0       0   79   0.9666   19.8   PL2
2021-01-07  12:24:23  30.80   70.5  100.0       0   79   1.0293   20.0   PL2
2021-01-07  12:24:23  30.73   74.1  100.0       0   80   0.9725   20.0   PL2
2021-01-07  12:24:24  30.49   75.2  100.0       0   81   0.9026   20.0   PL2
2021-01-07  12:24:24  30.81   72.4  100.0       0   79   1.1069   19.8   PL2
2021-01-07  12:24:24  30.96   69.9  100.0       0   80   1.1080   20.4   PL2
2021-01-07  12:24:24  30.46   73.7  100.0       0   80   0.9413   19.5   PL2
2021-01-07  12:24:24  30.16   74.2  100.0       0   79   1.1019   20.4   PL2
2021-01-07  12:24:24  30.72   71.4  100.0       0   80   0.9059   19.8   PL2
2021-01-07  12:24:24  30.88   70.5  100.0       0   79   0.9028   20.0   PL2
2021-01-07  12:24:24  30.56   73.3  100.0       0   80   1.0724   19.9   PL2
2021-01-07  12:24:25  30.47   73.4  100.0       0   80   0.8134   19.9   PL2
2021-01-07  12:24:25  30.29   74.7  100.0       0   80   0.8715   19.9   PL2
2021-01-07  12:24:25  30.17   78.9  100.0       0   80   0.8706   20.1   PL2
2021-01-07  12:24:25  29.85   79.7  100.0       0   79   1.1000   19.7   PL2
2021-01-07  12:24:25  30.39   74.0  100.0       0   80   0.9371   20.0   PL2
2021-01-07  12:24:25  29.47   80.6  100.0       0   79   0.9652   20.0   PL2
2021-01-07  12:24:25  31.05   69.8  100.0       0   80   1.1027   19.9   PL2
2021-01-07  12:24:25  30.50   73.3  100.0       0   80   0.8684   19.9   PL2
2021-01-07  12:24:26  30.35   75.1  100.0       0   79   0.9736   20.1   PL2
2021-01-07  12:24:26  29.16   82.5  100.0       0   80   0.9077   20.3   PL2
2021-01-07  12:24:26  29.79   78.5  100.0       0   81   0.9164   19.6   PL2
2021-01-07  12:24:26  30.44   74.4  100.0       0   79   0.9117   19.8   PL2
2021-01-07  12:24:26  29.99   79.1  100.0       0   80   0.9570   20.1   PL2
2021-01-07  12:24:26  29.45   81.6  100.0       0   79   0.9106   19.8   PL2
2021-01-07  12:24:26  28.84   84.0  100.0       0   79   0.8884   20.1   PL2
2021-01-07  12:24:26  28.62   83.9  100.0       0   80   0.9327   20.1   PL2
2021-01-07  12:24:27  28.67   84.9  100.0       0   80   0.9675   19.8   PL2
